"","GupDM_A_11","GupDM_A_15","GupDM_A1","GupDM_A10","GupDM_A12","GupDM_A13","GupDM_A14","GupDM_A2","GupDM_A3","GupDM_A4","GupDM_A5","GupDM_A6","GupDM_A7","GupDM_A8","GupDM_A9","GupDM_HAG","GupDM_HAH","GupDM_HAI","GupDM_HAJ","GupDM_HAK","GupDM_HAL","GupDM_HAM","GupDM_HAN","GupDM_HAO","GupDM_HAP","GupDM_HAR","GupDM_HAT","GupDM_HBR","GupDM_HCL","GupDM_HCM","GupDM_HCN","GupDM_HCO","GupDM_HCP","GupDM_HCQ","GupDM_HCR","GupDM_HCS","GupDM_HCT","GupDM_HCU","GupDM_HCV","GupDM_HCY","GupDM_HDB","GupDM_HDF","GupDM_HP","GupDM_HR","GupDM_HS","GupDM_JA","GupDM_JB","GupDM_JC","GupDM_JD","GupDM_JE","GupDM_JG","GupDM_JH","GupDM_JI","GupDM_JJ","GupDM_JK","GupDM_JL","GupDM_JM","GupDM_JN","GupDM_JO","GupDM_JP"
"PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis",0.0003587146,0.0001760967,0.000202836768,0.000188789259,0.000117315773,0.0001664199,0.00010338665,4.4614e-05,6.966018e-05,2.108715e-05,2.19101e-05,7.517008e-05,0.00016577543,0.0002146905,0.00010327551,9.94296e-06,5.78941e-06,3.63921e-06,0.000100882,4.259728e-05,3.5184441e-05,4.900193e-05,0.000172783,3.9662188e-05,2.822305e-05,0,5.207161e-05,4.78442e-05,3.96298e-06,3.552443e-05,5.542771e-05,1.230891e-05,4.35097e-05,9.93705e-05,5.432836e-05,7.67982e-06,0,6.1518196e-05,0,5.52055e-05,5.00501e-05,0.00011888665,4.25503e-05,1.642245e-05,1.613713e-05,1.559e-05,5.434372e-05,0.00010074105,8.795141e-05,1.533821e-05,7.375561e-05,5.618375e-05,8.52657e-05,6.387711e-05,6.221611e-05,3.04315e-05,0.00012286473,0.00011928144,9.187426e-05,4.007309e-05
"PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis",6.50368e-05,5.132779e-05,0.000127859478,0.00013340587,0.00030737797,0.000126520394,6.512688e-05,6.8005e-06,5.28326e-05,0,3.55533e-05,0,0.000122415873,4.8554731e-05,0.00019383449,0,2.138863e-05,5.79423e-06,1.50557e-05,1.285003e-05,4.74964e-05,7.587336e-05,5.83187e-06,2.41625e-05,2.81042e-05,0,5.484411e-05,2.04179e-05,0,2.63173e-05,6.43993e-06,0,5.205566e-05,2.471226e-05,4.22608e-05,0,0.0001525045,0.00012070533,0,4.754742e-05,2.42429e-05,2.01171e-05,6.53601e-05,2.263538e-05,1.74958e-05,0,0,1.018682e-05,2.88154e-05,9.20162e-06,4.02048e-05,1.818337e-05,2.675019e-05,2.776787e-05,1.156458e-05,5.52113e-06,1.697348e-05,1.647401e-05,1.908669e-05,5.00367e-05
"PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis",1.76642e-05,0,4.51028e-05,2.5322e-05,9.52723e-06,0,6.86499e-05,2.37611e-05,5.87352e-05,6.54272e-05,4.07711e-05,0,0,0,1.90173e-05,0,0,0,9.42637e-05,0,0,0,2.81428e-05,0,0,0,0,0,0,0,3.28508e-05,0,0,6.37704e-05,0,0,0,0,0,2.97466e-05,0,1.73847e-05,0,0,0,0,9.43765e-05,6.85536e-05,6.24563e-05,0,0,8.1809e-05,8.0221e-05,7.14083e-05,6.50233e-05,2.2306e-05,7.19424e-05,6.40747e-05,8.33578e-05,3.83055e-05
"PWY-7345: superpathway of anaerobic sucrose degradation",0,9.13049e-06,1.853845e-05,1.5547791e-05,0.00017478285,4.239055e-05,0,0,0,0,0,0,0.00013218699,0,4.45849e-05,0,0,0,0,0,0,0,0,1.990644e-05,0,0,0,0,0,0,0,0,0,0,0,6.97796e-05,4.6783e-05,8.58515e-05,0,0,0,0,0,2.06801e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)",0.00021430745,0.000278576921,0.000240150997,0.000307945465,0.00037072949,0.00022588903,0.00016177198,6.797009e-05,0.00024876029,0.000416731753,0.00022953472,0.00027776341,0.000399172582,0.000295972153,0.00043242517,0.0007203836,0.00117326902,0.00078152,0.000404476,0.0006139272,0.000345472677,0.000223283615,0.00052307525,0.000422328732,0.000974373397,0.0009886074,0.00049647319,0.00057508744,0.00077540444,0.00084645883,0.00028946414,0.000556021,0.00011867943,0.00050744383,0.00037527009,0.00042957456,0.000378492,0.00042055167,0.0005697894,0.00018328991,0.0005828347,0.0006096377,0.00066645064,0.00104223958,0.00064341498,0.0002117214,0.00026879633,0.00017145217,0.00015112409,0.0001345367,0.00019742603,0.000147146127,0.000251433478,0.00015440629,0.00015390841,0.0002343095,0.00015943499,0.00016328776,0.00025105335,0.00018563346
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",0,0,0,0,2.764191e-05,0,0,0,3.55021e-05,3.16331e-06,5.03003e-05,4.24083e-05,1.502898e-05,0,1.855192e-05,0,0,1.4540823e-05,3.52639e-05,2.12896e-05,2.107786e-05,0,0,0,0,0,1.141172e-05,0.0001168628,0,0,0,3.61767e-05,0,6.11079e-06,4.60846e-05,0,0,9.19453e-06,3.61518e-05,0,7.32078e-05,2.05267e-05,2.595638e-05,3.889518e-05,9.579878e-05,0,0,0,0,0,0,0,0,4.61968e-06,0,0,0,0,5.52075e-06,0
"PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)",4.97454e-05,0,4.286866e-05,4.709382e-05,1.148956e-05,0.0001057359,0,0.000126957,8.88392e-05,0.0002013918,8.85599e-05,0.0001574173,4.85308e-05,0,0,3.328063e-05,0,2.125543e-05,0,3.7889e-05,3.78e-05,8.07175e-05,4.350186e-05,4.599858e-05,4.67043e-05,0,1.51441e-05,0,0,4.44948e-05,5.40034e-05,1.947882e-05,0.0001638977,9.72462e-05,6.14059e-05,9.29078e-05,0,0,0,2.630543e-05,0,4.686474e-05,9.93475e-05,5.24995e-05,0.0001009259,0.0001277089,0.0002085554,5.58046e-05,0.0001249563,0.0001540328,0.0001370724,0,0.0001671478,0.0001303183,9.45072e-05,0.0001394921,4.413829e-05,2.957183e-05,0.0001599384,0.0001632739
"PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)",0,0,4.11234e-06,0,0,2.311536e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-7385: 1,3-propanediol biosynthesis (engineered)",0,1.9938e-05,5.4320993e-05,0.00010026736,4.47876e-06,9.39308e-05,1.35601e-05,9.10489e-06,0,0,0,0,7.00366e-05,8.449741e-06,3.883349e-05,0,8.42165e-06,0,0,0,1.475663e-05,6.57271e-06,0,0,1.55256e-05,0,6.149382e-05,0,0,0,0,0,0,0,0,0,0,5.879058e-05,0,0,0,0,0,0,3.54808e-06,0,0,7.41277e-06,6.44161e-06,0,0,6.43234e-06,7.4244e-06,0,0,0,6.51158e-06,9.9878e-06,6.02339e-06,0
"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",0.00031915982,0.000617515153,0.000474690706,0.000474193134,0.000565719967,0.000479960845,0.00028444189,5.56913e-05,0.0001386869,2.649534e-05,8.9902e-05,0,0.00043269348,0.000686120149,0.00045617111,1.78588e-05,7.002411e-05,0,6.90778e-05,2.446134e-05,0.00011704529,0.000213809676,0.0001862506,0.000186814447,5.723679e-05,0,0.00012640337,3.6134e-05,0,8.820603e-05,4.615894e-05,1.065783e-05,0.00013322564,0.00011703689,0.0001107159,4.53823e-05,0.0002368113,0.0003001747,0,0.00012298007,3.30069e-05,2.558925e-05,0,3.048795e-05,6.880144e-05,1.612011e-05,7.313139e-05,0.00011798273,0.0001196466,5.02448e-05,0.0002541968,0.00016916058,0.00015709263,0.00014949114,0.0001240913,5.272132e-05,0.0001516821,0.000122928,0.00013043018,0.00018642939
"PWY-7389: superpathway of anaerobic energy metabolism (invertebrates)",0,0,6.51637e-06,0,0,3.294831e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-7391: isoprene biosynthesis II (engineered)",0,0,0,5.78274e-06,0,0,0,0,0,0,0,0,0,9.80301e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-7392: taxadiene biosynthesis (engineered)",0,0,4.93539e-05,6.83307e-06,2.12712e-05,0,0,0,4.08687e-05,0,2.78577e-05,0,0,3.54514e-06,1.43064e-05,0,1.354713e-05,1.09199e-05,0,0,2.99392e-05,1.32693e-05,8.79837e-05,0,5.37544e-06,0,0,0,0,2.64403e-05,3.04652e-05,0,5.35992e-05,6.18799e-05,0,0,5.68943e-05,0,0,0,2.6772e-05,2.44454e-05,0,0,0,0,0,0,0,2.57487e-05,1.01825e-05,0,8.85059e-06,0,1.86498e-05,0,0,0,0,1.70803e-05
"PWY-7399: methylphosphonate degradation II",0,0,8.68618e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-7400: L-arginine biosynthesis IV (archaebacteria)",0.0002576403,0.000643356171,0.000451191716,0.000524261523,0.000511221247,0.000508279436,0.00017265084,0.0003172257,0.0004433664,0.00076429399,0.00043358125,0.0004126484,0.00052129178,0.000651972928,0.00047145998,0.00017197201,0.0002912688,0.0002815847,0.00033075768,0.00038087642,0.00040619108,0.00039257417,0.000469442285,0.00023683681,0.00021359592,3.6899e-05,0.00020057116,0.00047590887,0.00014331578,0.00037953933,0.00044360189,0.0004069537,0.00036604068,0.00051769823,0.00083151812,0.00045693829,0.000786265139,0.000473647132,0.0003956352,0.00016580701,0.00041327161,0.000191588502,0.00034183144,0.00023073855,0.0004312525,0.00058468072,0.000300728,0.0001929734,0.0002200016,0.0002388575,0.00043850856,0.0001106792,0.00028885641,0.00019201354,0.00015853382,0.00059132973,0.00015304072,0.00013607721,0.00028140133,0.000342885696
"PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)",0,8.45349e-05,4.89664455e-05,7.3887644e-05,0,3.3413788e-05,0,0,0,0,0,0,2.161013e-05,8.43773e-05,0,0,0,0,0,0,0,1.813321e-05,0,0,0,0,1.870683e-05,0,0,9.46206e-06,0,0,0,0,9.00216e-06,0,0,2.367942e-05,0,2.50306e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-7446: sulfoglycolysis",3.858415e-05,0.0001326265,7.70488102e-05,0.000152002314,2.6319131e-05,9.9137234e-05,1.620957e-05,0,0,0,0,0,4.965696e-05,0.0001246852,8.658522e-05,0,0,0,0,0,1.476965e-05,2.304784e-05,0,4.828999e-06,0,0,1.76144e-05,0,0,2.126188e-05,0,0,1.040774e-05,2.812868e-06,1.163762e-05,0,0,2.038377e-05,0,0,0,0,0,0,0,0,0,1.48968e-06,1.991972e-05,0,1.498408e-05,0,1.68246e-05,1.502083e-05,0,0,0,1.94227e-06,8.91187e-06,7.77189e-06
"PWY-7456: mannan degradation",7.472129e-05,2.741703e-05,9.677916e-05,4.012161e-05,5.04078e-05,3.70031e-05,7.55696e-05,0,4.41023e-05,8.73849e-05,5.792087e-05,8.70377e-05,4.70072e-05,1.42947e-05,9.87669e-05,7.65509e-06,2.14177e-05,2.043302e-05,7.44156e-05,3.662468e-05,4.370084e-05,2.97373e-05,0.00012947181,5.056408e-05,2.37366e-05,0,3.778281e-05,4.98285e-05,1.70406e-05,2.50554e-05,6.222433e-05,5.126878e-05,1.28565e-05,7.73821e-05,4.68229e-05,1.055325e-05,1.475144e-05,8.20894e-06,4.702017e-05,3.68278e-05,4.84223e-05,0.00011305441,5.48779e-05,9.72011e-06,2.523335e-05,0.0001057049,4.273061e-05,6.76485e-05,5.57319e-05,1.115767e-05,5.62069e-05,4.865125e-05,5.68036e-05,3.73524e-05,4.941444e-05,0.0001132026,8.853596e-05,8.23003e-05,6.046999e-05,2.31859e-05
"PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)",0.00028924411,0.000150462229,0.000223934321,0.000165130349,0.000299429132,0.000258826818,0.00028699983,8.437557e-05,0.0004112763,0.00015147695,0.00024782811,0.000288261,0.00041115239,0.000151826032,0.00028508097,0.000919187,0.0009794437,0.00089171982,0.00050301824,0.00056267751,0.00024949304,0.00018013381,0.00047545632,0.000397946258,0.0009841339,0.0014602416,0.00052315625,0.0004757029,0.0010822805,0.0009524142,0.00012643733,0.00104461852,0.00017941276,0.00035289325,0.00036334089,0.0005866651,5.16984e-05,0.00031704451,0.001154635473,0.000163475972,0.00051063111,0.00059209689,0.0005332035,0.00118555321,0.00086371982,0.0001761128,0.0003782819,0.0002808511,0.00018929258,0.00018724123,0.000141149258,0.00040566725,0.00033245567,0.000216163398,0.0002814613,0.0001659767,0.00026162953,0.00031997799,0.00034738749,0.000208906124
"PWY-7560: methylerythritol phosphate pathway II",0,0.000150201426,8.889718e-05,1.56715e-05,4.57022e-05,2.7618e-05,0,0,3.46903e-05,1.36334e-05,4.58669e-05,0,0,0.000154855,3.30388e-05,8.5382e-05,6.29365e-05,0.000104522,0,3.86305e-05,9.1466e-05,6.55711e-05,7.97011e-05,0,5.46227e-05,1.293147e-05,8.86883e-05,7.40576e-05,0,6.22883e-05,6.430619e-05,1.48717e-05,5.10152e-05,8.3004e-05,0,2.577951e-05,0.000131935,0,2.407897e-05,0,9.1273e-05,2.05353e-05,3.31637e-05,0,0,0,0,0,0,5.56483e-05,2.43185e-05,0,1.674899e-05,0,3.41202e-05,0,0,0,0,2.50055e-05
"PWY-7616: methanol oxidation to carbon dioxide",1.01128e-05,4.76806e-07,5.41849e-06,5.4123e-06,3.1569e-05,1.215904e-05,6.56084e-07,0,0,0,0,0,2.172357e-05,7.69078e-07,1.16874e-05,0,0,0,0,2.19068e-06,1.86574e-06,3.92512e-06,0,1.13453e-06,0,0,3.89458e-06,0,0,0,0,0,0,0,0,0,1.078888e-05,1.46448e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1378e-06,2.0094e-06,0,0,1.14681e-06,0,0,0
"PWY-7663: gondoate biosynthesis (anaerobic)",0.000416776812,0.000685619769,0.000585441158,0.000667940402,0.000837326913,0.00070954898,0.00053209041,8.7205336e-05,0.00049064959,0.000231236176,0.00018873744,0.000352990101,0.000541409857,0.000783770693,0.000607057944,0.0001012308,0.000238867094,0.000119927782,0.00050501549,0.00022211296,0.00030728019,0.000292014894,0.000514658639,0.000328948605,0.000277268116,6.47424e-05,0.00019027977,0.00033931601,0.0001963592,0.0002359378,0.000267742475,0.00022430459,0.000184250846,0.0004086883,0.0002873543,0.000209934,0.000284924086,0.000441909615,0.00019952002,0.000187097284,0.0003141082989,0.00057156579,0.0002518069,0.000178186036,0.00024435921,0.00017529444,0.000305046952,0.000388185008,0.00033777686,0.00026129986,0.00028160689,0.00053876116,0.000453151062,0.000304588034,0.000412137954,0.00018953607,0.000464940857,0.00047262216,0.000379964295,0.000278922596
"PWY-7664: oleate biosynthesis IV (anaerobic)",0.00026493753,0.000467623376,0.000452997139,0.00049683967,0.000595413412,0.000506987016,0.0003254896,5.48234e-05,0.00011144,3.126089e-05,0.00010015103,0,0.000434569465,0.000563114445,0.0004733435,2.81512e-05,0.00015432852,0,5.04967e-05,3.48274e-05,0.00015793302,0.000214203846,0.0001523783,0.000249413546,0.00010798446,0,0.00015714707,5.770606e-05,0,0.00010408004,6.09325e-05,1.827573e-05,0.00012101636,0.00012716557,0.0001273314,6.62083e-05,0.000175022127,0.0003722895,0,0.0001233145,5.28422989e-05,2.584784e-05,0,4.164909e-05,9.314531e-05,2.194789e-05,8.91828e-05,0.000167510986,0.0001531979,7.114284e-05,0.0001718821,0.0001980992,0.00022913212,0.000175426177,0.0001437432,7.543954e-05,0.00019903065,0.00016654423,0.00017691253,0.0002027533
"PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)",4.824868e-05,0.000106389,0.00010957196,0.00012724902,0.0001654174,0.0001189125,4.20405e-05,2.616107e-05,0,0,2.55336e-05,0,0.00011748924,0.000109415,0.0002092076,0,3.10246e-05,0,0,3.60276e-05,5.119261e-05,7.597868e-05,1.453609e-05,4.802984e-05,6.076215e-05,0,7.98862e-05,0,0,8.52068e-05,2.129165e-05,0,2.62797e-05,2.854464e-05,4.195177e-05,3.83802e-05,0.000111979,9.86037e-05,7.356e-06,6.91829e-05,0,1.324745e-05,0,2.93772e-05,1.786209e-05,0,3.36397e-05,2.118596e-05,5.69111e-05,0,6.63723e-05,1.04526e-05,5.767152e-05,3.062197e-05,0,0,2.15063e-05,1.269391e-05,6.216998e-05,7.016254e-05
"PWY-841: superpathway of purine nucleotides de novo biosynthesis I",0.0003018696,0.00024565823,0.000323320729,0.00036940601,0.00033037853,0.00032661343,0.00031448102,0.000235409,0.0004044222,0.0002829925,0.000428856,0.00014779,0.00037730875,0.000281495319,0.00032103029,0.0001080395,0.0001153387,0.0002715798,0.000327583,0.000278295,0.0002970245,0.0002787273,0.00039500575,0.00027773788,0.0002169389,7.51205e-05,5.615131e-05,0.000276804,0.000224292,0.000178954,0.0002586358,0.0003751225,0.000262365,0.0002439561,0.0002727654,0.0002589446,0.000238476,0.0003779546,0.0003616931,0.00012459718,0.000299228,0.00030157851,0.0002650649,0.000201609,0.000377637,0.0003277391,0.0004034235,0.0003154449,0.0003029484,0.000438485,0.0002724502,0.0002561269,0.00035748874,0.00028487762,0.0003724158,0.0003766207,0.0002858721,0.000276034,0.0003909646,0.0003600009
"PWY-922: mevalonate pathway I",0,0,3.696704e-06,2.8847e-05,3.20032e-06,0,0,0,0,0,0,0,0,1.891588e-06,0,0,0,0,0,0,0,0,0,0,2.94264e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY0-1061: superpathway of L-alanine biosynthesis",0.00012915525,0.000339687626,0.000232086831,0.000276057741,0.000311249624,0.000394763156,4.895462e-05,2.58467e-05,0,0.00024354653,7.827865e-05,2.27593e-05,0.000380400631,0.000353124742,0.000206798211,4.90504e-05,0.00014768988,3.773357e-05,7.56101e-06,0.00010419117,0.000172810183,0.000146968516,7.2995698e-05,0.000106228149,6.9641445e-05,0,9.680308e-05,0.0001226209,7.65076e-06,4.4450848e-05,7.276444e-05,2.943024e-05,6.797114e-05,0.00016724365,6.946925e-05,0,0.000216033283,0.000131291261,4.737325e-05,6.833417e-05,0.0001295747,0,0.00019171555,5.58906e-05,2.818769e-05,0,0,1.503068e-05,4.490552e-05,2.6708e-05,0.0001316181,0,2.718701e-05,3.082559e-05,1.270634e-05,2.56574e-05,5.57702e-06,6.70565e-06,2.837223e-05,8.28294e-05
"PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis",6.77353e-05,0.0001453918,0.0001078513,0.000146665079,0.000164096933,0.000152840445,5.941153e-05,9.73313e-06,8.526117e-05,0.00022365627,5.462582e-05,8.10523e-06,0.000181350815,0.000136817446,0.00024194688,1.81626e-05,2.841423e-05,0.00016714998,0.00012791558,6.514682e-05,0.000101631782,3.8173016e-05,0.000221181241,2.1889134e-05,6.0827517e-05,0,3.697685e-05,7.764583e-05,5.394388e-05,5.3978451e-05,6.00019e-06,8.117895e-05,4.515352e-05,0.00016488388,0,9.93014e-06,0.00119714432,0.00017323236,7.73807e-05,3.20013e-05,8.45508e-05,2.510192e-05,4.132062e-05,0.00036846183,0.00023502883,1.81622e-05,1.83086e-05,7.319545e-05,0.00010330187,6.10315e-05,5.83651e-05,2.79463e-05,7.6373084e-05,9.715004e-05,4.4733753e-05,3.1431e-05,4.934721e-05,5.961547e-05,6.446869e-05,5.6898072e-05
"PWY0-1261: anhydromuropeptides recycling",0.0002249234,0.00047471248,0.000371209018,0.000455687468,0.00050383763,0.00038105382,0.0001874886,0.0001143589,8.04273e-05,8.1552e-05,0.00010556596,9.81932e-05,0.000432161265,0.00051601198,0.000298763518,3.67153e-05,7.84779e-05,3.81662e-05,0.00019441465,8.66036e-05,0.00011237717,0.00018118619,0.000222422,0.000112995858,7.34491e-05,0,7.73212e-05,4.959582e-05,0,0.0001403944,0.0001588772,3.68338e-05,0.0001916611,0.000238436,0.0001281152,6.112039e-05,0.000214869827,0.0002957333,4.61012e-05,5.941545e-05,5.139123e-05,0.000104025,1.2895e-05,0.00012106079,0.0001332542,2.59656e-05,0.0001441012,9.0984e-05,0.0001573466,4.6416e-05,0.0002333134,0.0001648092,0.0002029116,0.0001431983,0.000109578,3.235946e-05,0.00015632,0.0001483969,0.0002000158,0.0001632545
"PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation",0.0001192051,0.000265279,0.000144474423,0.000129898797,0.000155547686,0.000103810283,3.8603975e-05,7.69643e-06,0,0,6.43088e-06,0,9.8934602e-05,0.000280888,4.08706e-05,0,0,0,0,0,2.01248e-05,7.334055e-05,0,6.49089e-06,5.39878e-06,0,4.1487e-05,0,0,2.688764e-05,0,0,1.336324e-05,0,1.654712e-05,0,2.60496e-05,9.68098e-05,0,3.852098e-05,0,0,0,0,0,0,5.80314e-06,7.70551e-06,2.551733e-05,0,5.6335e-05,0,3.24022e-05,2.574644e-05,5.53981e-06,0,4.25108e-06,7.14814e-06,2.18818e-05,3.9341e-05
"PWY0-1296: purine ribonucleosides degradation",0.00041373157,0.00050696625,0.0004098979499,0.000495424924,0.000464699021,0.000510634442,0.000207524369,0.00025723265,0.00027896097,0.00054400606,0.0004788994,0.00028561813,0.000511886718,0.00049566864,0.00065084286,0.00011998577,0.00031881153,0.000436644769,0.00051066893,0.00041645313,0.000313106918,0.000393944863,0.00059394031,0.00020624649,0.0001223953,2.83292e-05,0.000180236592,0.00034878807,0.0001459419,0.00043297763,0.00058765681,0.0002644199,0.00038776881,0.0003826329,0.00089546097,0.0004149605,0.00172790104,0.0003569065,0.00028660645,9.82138e-05,0.00028844071,9.512327e-05,0.000182344956,0.00016954697,0.00041245116,0.0003796164,0.0002469317,0.00018255353,0.00025685719,0.00038984233,0.00051286694,8.296974e-05,0.000237110535,0.00025868738,0.000229506099,0.00043818095,0.00016770783,0.00011794664,0.00026697849,0.000371425
"PWY0-1297: superpathway of purine deoxyribonucleosides degradation",0.0003185381,0.00047630849,0.0003059241784,0.000373261398,0.000331940183,0.00031770196,0.00013092798,3.554967e-05,0,1.770026e-05,5.187326e-05,0,0.000223353514,0.00045852996,0.00021151661,5.06559e-05,1.768844e-05,1.963624e-05,0,9.133838e-05,0.000120948815,0.000166163569,2.095714e-05,2.22514e-05,2.803891e-05,0,8.810601e-05,0,0,0.00010400389,2.908354e-05,1.32633e-05,5.270162e-05,4.9511e-05,4.771137e-05,0.00015456181,8.36777e-05,0.00019083548,2.001391e-05,8.390061e-05,0,0,8.8126241e-05,5.55729e-05,1.753015e-05,0,4.180468e-05,5.048918e-05,0.0001066117,0.0001688292,0.00015466467,2.131231e-05,0.0001242657,0.00010873623,9.266475e-05,0,5.06709e-05,3.850186e-05,0.0001143784,0.00014674821
"PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation",0.00025057261,0.00036465749,0.0002604929617,0.000331284409,0.000340995002,0.000336817651,9.509086e-05,2.6447e-05,0,1.300603e-05,3.64138e-05,0,0.000233555316,0.00039685278,0.00021278324,9.84245e-06,9.54903e-06,0,1.17806e-05,3.824895e-05,0.00010401142,0.000151359813,2.137956e-05,1.707106e-05,3.705254e-05,0,8.158844e-05,0,0,7.345215e-05,1.64321e-05,1.257373e-05,4.323631e-05,3.246644e-05,6.213093e-05,5.534044e-05,8.08912e-05,0.00018148028,0,7.08343e-05,3.44079e-05,0,4.020093e-05,2.528995e-05,3.63552e-05,2.05009e-05,3.139166e-05,2.875991e-05,6.939808e-05,7.59171e-05,0.0001354928,2.397839e-05,6.830221e-05,8.088611e-05,3.838407e-05,3.36494e-05,3.252708e-05,2.333254e-05,7.125332e-05,9.66504e-05
"PWY0-1319: CDP-diacylglycerol biosynthesis II",0.000551148272,0.00119536478,0.0007063315372,0.00047863028,0.000540546026,0.000613256293,0.00058801599,0.000307762172,0.0005970714,0.00057366666,0.00047143981,0.00063056173,0.000571515914,0.000926664901,0.00066292001,0.00035324002,0.000261682067,0.000494495072,0.0007761988,0.00037975775,0.00034303917,0.000248599134,0.00081245196,0.000451199864,0.000216073213,0.00010498392,0.00020836962,0.0005191306,0.0001547785,0.00070405429,0.00034394725,0.0005434374,0.00037515529,0.0005767632,0.00082892508,0.00045497768,0.00154207614,0.00080925689,0.00048133988,0.000233977363,0.00049675138,0.0007003372,0.00023154497,0.000325906017,0.000415130383,0.00039558528,0.000498170828,0.000410478221,0.00033071971,0.00025696356,0.000335493036,0.000674818927,0.000445047379,0.000409492794,0.000618860054,0.000442518093,0.000587126887,0.000579044059,0.00050432161,0.00034870887
"PWY0-1338: polymyxin resistance",1.505672e-05,3.192311e-05,6.23223135e-05,0.000122222535,9.6057668e-05,0.000144508242,2.088533e-05,0,0,0,0,0,8.4062761e-05,3.426445e-05,0.00011479104,0,0,0,0,3.6236e-06,1.577526e-05,2.869711e-05,0,1.6471047e-05,1.1655803e-05,0,2.450264e-05,0,0,1.1437338e-05,0,0,2.77714e-06,1.37773e-05,1.064621e-05,0,2.2980297e-05,5.4099889e-05,0,2.63855e-06,0,0,0,1.788522e-05,3.22135e-06,0,0,0,3.46941e-06,0,2.7789e-05,1.551879e-06,1.2130199e-05,1.505685e-06,1.47061e-06,0,1.277201e-06,1.831004e-06,2.71195e-06,1.459372e-05
"PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III",0.00010397121,0.000278094505,0.000155486809,0.00018036371,0.00014992614,0.00013840551,6.235476e-05,1.106901e-05,0,0,1.424542e-05,0,0.000122806283,0.00029532466,7.648598e-05,0,4.0104e-06,0,0,4.55501e-06,2.751664e-05,2.8638021e-05,8.09723e-06,1.931357e-05,1.558e-05,0,3.812825e-05,0,0,2.260499e-05,4.562002e-06,5.66592e-06,1.678632e-05,4.11926e-06,5.94541e-06,9.5387e-06,3.21967e-05,7.49315e-05,3.15269e-06,2.900968e-05,0,3.22693e-06,0,1.1691961e-05,3.99193e-06,0,7.54148e-06,1.06652e-05,4.88618e-05,6.79028e-06,4.835664e-05,7.37773e-06,3.10354e-05,3.53784e-05,8.065175e-06,0,2.200285e-05,1.542625e-05,2.14498e-05,3.32482e-05
